video,game_id,play_id,team_id,play_type,league,view,has_gt,gt_snap_time,pred_time_sec,error_sec,detected
2_27620_5840315_977_SL.mp4,27620,5840315,977,KICKOFF,NCAA,SL,True,20.25,19.886553219886554,0.3634467801134455,True
2_27620_5840342_977_SL.mp4,27620,5840342,977,P,NCAA,SL,True,7.95,7.874541207874541,0.0754587921254588,True
2_27669_5826340_132_SL.mp4,27669,5826340,132,P,NCAA,SL,True,4.48,4.671338004671338,0.191338004671338,True
2_27675_5853556_213_SL.mp4,27675,5853556,213,R,NCAA,SL,True,10.26,10.41041041041041,0.1504104104104104,True
2_27675_5853827_213_SL.mp4,27675,5853827,213,KICKOFF,NCAA,SL,True,2.45,3.0697364030697365,0.6197364030697363,True
2_27675_5859116_213_SL.mp4,27675,5859116,213,KICKOFF,NCAA,SL,True,5.57,5.3386720053386725,0.2313279946613278,True
2_27703_5887454_142_SL.mp4,27703,5887454,142,P,NCAA,SL,True,9.55,9.60960960960961,0.059609609609609,True
2_27703_5887796_142_SL.mp4,27703,5887796,142,KICKOFF,NCAA,SL,True,7.59,7.340674007340675,0.2493259926593252,True
2_27711_5880188_303_SL.mp4,27711,5880188,303,P,NCAA,SL,True,1.62,1.7350684017350684,0.1150684017350682,True
2_27711_5880221_303_SL.mp4,27711,5880221,303,KICKOFF,NCAA,SL,True,1.42,1.334668001334668,0.0853319986653318,True
2_27711_5880456_303_SL.mp4,27711,5880456,303,KICKOFF,NCAA,SL,True,1.25,1.2012012012012012,0.0487987987987987,True
2_27722_5866295_295_SL.mp4,27722,5866295,295,P,NCAA,SL,True,6.43,6.406406406406407,0.0235935935935929,True
2_27722_5870846_295_SL.mp4,27722,5870846,295,KICKOFF,NCAA,SL,True,6.75,6.539873206539873,0.2101267934601267,True
2_27731_5892556_338_V2.mp4,27731,5892556,338,KICKOFF,NCAA,V2,True,12.02,11.077744411077743,0.9422555889222544,True
2_27731_5893624_338_V2.mp4,27731,5893624,338,R,NCAA,V2,True,3.26,3.3366700033366703,0.0766700033366705,True
2_27733_5920271_1298_SL.mp4,27733,5920271,1298,P,NCAA,SL,True,5.65,5.739072405739073,0.0890724057390723,True
2_27767_5922506_153_SL.mp4,27767,5922506,153,R,NCAA,SL,True,8.36,8.141474808141474,0.2185251918585251,True
2_27769_5921622_107_SL.mp4,27769,5921622,107,R,NCAA,SL,True,7.14,7.207207207207207,0.0672072072072076,True
2_27780_5905537_204_SL.mp4,27780,5905537,204,P,NCAA,SL,True,3.15,3.2032032032032034,0.0532032032032034,True
2_27801_5971291_1139_SL.mp4,27801,5971291,1139,P,NCAA,SL,True,3.93,3.737070403737071,0.1929295962629296,True
2_27801_5971927_1139_SL.mp4,27801,5971927,1139,KICKOFF,NCAA,SL,True,8.61,8.80880880880881,0.1988088088088098,True
2_27801_5972008_1139_SL.mp4,27801,5972008,1139,KICKOFF,NCAA,SL,True,8.82,9.20920920920921,0.3892092092092092,True
2_27802_5942231_170_SL.mp4,27802,5942231,170,P,NCAA,SL,True,2.66,2.669336002669336,0.009336002669336,True
2_27802_5948521_170_SL.mp4,27802,5948521,170,KICKOFF,NCAA,SL,True,7.12,7.073740407073741,0.0462595929262592,True
2_27803_5971643_249_SL.mp4,27803,5971643,249,PUNT,NCAA,SL,True,4.84,4.804804804804805,0.0351951951951949,True
2_27838_5963785_297_SL.mp4,27838,5963785,297,PUNT,NCAA,SL,True,9.91,10.01001001001001,0.1000100100100098,True
2_27844_6004515_150_SL.mp4,27844,6004515,150,PUNT,NCAA,SL,True,2.41,2.4024024024024024,0.0075975975975977,True
2_27845_5978633_123_SL.mp4,27845,5978633,123,KICKOFF,NCAA,SL,True,16.02,15.615615615615615,0.4043843843843842,True
2_27845_5979917_123_SL.mp4,27845,5979917,123,KICKOFF,NCAA,SL,True,16.09,15.615615615615615,0.4743843843843844,True
2_27845_5981715_123_SL.mp4,27845,5981715,123,KICKOFF,NCAA,SL,True,13.18,12.812812812812814,0.3671871871871861,True
2_27845_5984133_123_SL.mp4,27845,5984133,123,R,NCAA,SL,True,5.63,5.739072405739073,0.1090724057390728,True
2_27846_6013732_124_SL.mp4,27846,6013732,124,KICKOFF,NCAA,SL,True,29.81,29.7630964297631,0.0469035702368998,True
2_27846_6013796_124_SL.mp4,27846,6013796,124,KICKOFF,NCAA,SL,True,14.16,14.014014014014014,0.1459859859859857,True
2_27846_6013963_124_SL.mp4,27846,6013963,124,R,NCAA,SL,True,10.12,10.143476810143476,0.0234768101434781,True
2_27854_5983714_236_SL.mp4,27854,5983714,236,KICKOFF,NCAA,SL,True,13.29,13.480146813480149,0.1901468134801476,True
2_27854_5985115_236_SL.mp4,27854,5985115,236,KICKOFF,NCAA,SL,True,5.09,5.205205205205205,0.1152052052052052,True
2_27854_5987732_236_SL.mp4,27854,5987732,236,R,NCAA,SL,True,3.81,3.737070403737071,0.0729295962629295,True
2_27855_5980576_350_SL.mp4,27855,5980576,350,KICKOFF,NCAA,SL,True,11.46,11.611611611611613,0.1516116116116119,True
2_27855_5989898_350_SL.mp4,27855,5989898,350,FIELD GOAL,NCAA,SL,True,6.88,8.80880880880881,1.9288088088088091,True
2_27866_5985887_1177_SL.mp4,27866,5985887,1177,R,NCAA,SL,True,10.65,10.677344010677343,0.0273440106773446,True
2_27869_5985174_253_SL.mp4,27869,5985174,253,R,NCAA,SL,True,6.07,6.139472806139473,0.0694728061394727,True
2_27877_5998404_301_SL.mp4,27877,5998404,301,R,NCAA,SL,True,4.56,5.3386720053386725,0.7786720053386729,True
2_27884_6002625_185_SL.mp4,27884,6002625,185,KICKOFF,NCAA,SL,True,6.01,5.872539205872539,0.1374607941274606,True
2_27884_6004228_185_SL.mp4,27884,6004228,185,EXTRA POINT,NCAA,SL,True,1.29,1.0677344010677343,0.2222655989322655,True
2_27884_6004263_185_SL.mp4,27884,6004263,185,KICKOFF,NCAA,SL,True,6.08,5.872539205872539,0.2074607941274608,True
2_27884_6004884_185_SL.mp4,27884,6004884,185,KICKOFF,NCAA,SL,True,4.5,4.137470804137471,0.3625291958625292,True
2_27892_5999707_255_SL.mp4,27892,5999707,255,P,NCAA,SL,True,16.9,16.950283616950284,0.0502836169502849,True
2_27892_6000874_255_SL.mp4,27892,6000874,255,KICKOFF,NCAA,SL,True,3.21,3.2032032032032034,0.0067967967967965,True
2_27901_6021226_123_SL.mp4,27901,6021226,123,R,NCAA,SL,True,5.83,5.872539205872539,0.0425392058725391,True
2_27901_6023837_123_SL.mp4,27901,6023837,123,KICKOFF,NCAA,SL,True,12.41,12.278945612278946,0.1310543877210541,True
2_27901_6025976_123_SL.mp4,27901,6025976,123,KICKOFF,NCAA,SL,True,14.85,14.547881214547882,0.3021187854521177,True
2_27901_6028125_123_SL.mp4,27901,6028125,123,KICKOFF,NCAA,SL,True,13.8,14.014014014014014,0.2140140140140136,True
2_27909_6055427_168_SL.mp4,27909,6055427,168,R,NCAA,SL,True,2.52,2.5358692025358693,0.0158692025358693,True
2_27928_6033444_230_SL.mp4,27928,6033444,230,KICKOFF,NCAA,SL,True,10.78,10.01001001001001,0.7699899899899894,True
2_27928_6034145_230_SL.mp4,27928,6034145,230,P,NCAA,SL,True,10.73,6.806806806806807,3.923193193193194,True
2_27928_6034441_230_SL.mp4,27928,6034441,230,KICKOFF,NCAA,SL,True,7.57,7.741074407741075,0.1710744077410746,True
2_27928_6036373_230_SL.mp4,27928,6036373,230,KICKOFF,NCAA,SL,True,8.22,2.9362696029362696,5.283730397063732,True
2_27930_6028144_219_SL.mp4,27930,6028144,219,R,NCAA,SL,True,9.6,5.472138805472139,4.127861194527861,True
2_27930_6037061_219_SL.mp4,27930,6037061,219,KICKOFF,NCAA,SL,True,7.51,7.340674007340675,0.1693259926593251,True
2_27930_6037984_219_SL.mp4,27930,6037984,219,KICKOFF,NCAA,SL,True,14.75,14.948281614948282,0.1982816149482822,True
2_27953_6038006_308_SL.mp4,27953,6038006,308,KICKOFF,NCAA,SL,True,6.45,7.207207207207207,0.7572072072072071,True
2_27953_6039068_308_SL.mp4,27953,6039068,308,R,NCAA,SL,True,13.07,13.079746413079748,0.0097464130797462,True
2_27953_6041248_308_SL.mp4,27953,6041248,308,KICKOFF,NCAA,SL,True,7.06,7.207207207207207,0.1472072072072077,True
2_27957_6091207_280_SL.mp4,27957,6091207,280,KICKOFF,NCAA,SL,True,8.52,8.675342008675342,0.1553420086753423,True
2_27957_6091212_280_SL.mp4,27957,6091212,280,P,NCAA,SL,True,13.02,12.94627961294628,0.0737203870537186,True
2_27963_6063857_303_SL.mp4,27963,6063857,303,P,NCAA,SL,True,5.24,8.274941608274942,3.0349416082749414,True
2_27983_6067797_153_SL.mp4,27983,6067797,153,P,NCAA,SL,True,12.47,12.412412412412412,0.0575875875875873,True
2_27983_6068752_153_SL.mp4,27983,6068752,153,KICKOFF,NCAA,SL,True,3.98,3.8705372038705375,0.1094627961294625,True
2_28000_6072618_249_SL.mp4,28000,6072618,249,P,NCAA,SL,True,8.07,8.008008008008009,0.0619919919919915,True
2_28002_6066162_135_SL.mp4,28002,6066162,135,P,NCAA,SL,True,9.95,9.876543209876544,0.0734567901234548,True
2_28002_6072225_135_SL.mp4,28002,6072225,135,KICKOFF,NCAA,SL,True,14.3,14.414414414414416,0.1144144144144139,True
2_28028_6107272_203_SL.mp4,28028,6107272,203,KICKOFF,NCAA,SL,True,37.6,37.23723723723724,0.3627627627627632,True
2_28029_6110444_344_SL.mp4,28029,6110444,344,KICKOFF,NCAA,SL,True,1.71,1.4681348014681348,0.2418651985318651,True
2_28029_6116372_344_SL.mp4,28029,6116372,344,KICKOFF,NCAA,SL,True,0.88,0.9342676009342676,0.0542676009342676,True
2_28029_6116406_344_SL.mp4,28029,6116406,344,P,NCAA,SL,True,7.04,7.073740407073741,0.0337404070737408,True
2_28033_6110006_158_SL.mp4,28033,6110006,158,KICKOFF,NCAA,SL,True,19.95,20.286953620286955,0.3369536202869554,True
2_28033_6110325_158_SL.mp4,28033,6110325,158,P,NCAA,SL,True,6.67,6.539873206539873,0.1301267934601266,True
2_28084_6184379_977_SL.mp4,28084,6184379,977,P,NCAA,SL,True,15.75,15.48214881548215,0.2678511845178501,True
2_28094_6149414_188_SL.mp4,28094,6149414,188,KICKOFF,NCAA,SL,True,7.51,7.741074407741075,0.2310744077410751,True
2_28094_6151030_188_SL.mp4,28094,6151030,188,R,NCAA,SL,True,2.31,2.4024024024024024,0.0924024024024023,True
2_28094_6157473_188_SL.mp4,28094,6157473,188,KICKOFF,NCAA,SL,True,8.18,8.274941608274942,0.0949416082749419,True
2_28116_6171339_186_SL.mp4,28116,6171339,186,R,NCAA,SL,True,5.84,5.872539205872539,0.0325392058725393,True
2_28120_6179934_125_SL.mp4,28120,6179934,125,P,NCAA,SL,True,8.2,8.274941608274942,0.0749416082749423,True
2_28120_6179939_125_SL.mp4,28120,6179939,125,KICKOFF,NCAA,SL,True,7.6,7.874541207874541,0.2745412078745417,True
2_28120_6180092_125_SL.mp4,28120,6180092,125,KICKOFF,NCAA,SL,True,2.13,2.135468802135469,0.0054688021354691,True
2_28199_6222500_219_SL.mp4,28199,6222500,219,R,NCAA,SL,True,2.38,2.4024024024024024,0.0224024024024025,True
2_28232_6248955_312_SL.mp4,28232,6248955,312,KICKOFF,NCAA,SL,True,16.0,15.749082415749085,0.2509175842509172,True
2_28232_6249313_312_SL.mp4,28232,6249313,312,P,NCAA,SL,True,8.38,8.408408408408409,0.0284084084084081,True
2_28246_6259243_226_SL.mp4,28246,6259243,226,P,NCAA,SL,True,6.52,6.406406406406407,0.1135935935935927,True
2_28246_6259553_226_SL.mp4,28246,6259553,226,KICKOFF,NCAA,SL,True,5.31,4.938271604938272,0.3717283950617274,True
2_28246_6259572_226_SL.mp4,28246,6259572,226,KICKOFF,NCAA,SL,True,6.81,6.673340006673341,0.136659993326659,True
2_28251_6258214_110_SL.mp4,28251,6258214,110,KICKOFF,NCAA,SL,True,3.98,4.137470804137471,0.1574708041374708,True
2_28251_6258474_110_SL.mp4,28251,6258474,110,KICKOFF,NCAA,SL,True,4.18,4.404404404404405,0.2244044044044049,True
2_28251_6258560_110_SL.mp4,28251,6258560,110,EXTRA POINT,NCAA,SL,True,2.68,2.8028028028028027,0.1228028028028025,True
2_28326_6273345_1511_SL.mp4,28326,6273345,1511,R,NCAA,SL,True,1.35,1.334668001334668,0.0153319986653319,True
